url,gorod1,gorod2,freq,price,position_display,total_competition,federal_count,regional_count,monthly_revenue,composite_score,freq_score,price_score,competition_score,position_score,segment
https://city2city.ru/rostov-astrahan.html,аэропорт Платов,Астрахань,21,23100,not ranking,19,3,16,24255.0,49.54957775868507,0.05135855609088019,90.5402021596613,34.48275862068965,100.0,DIRECT_TEST
https://city2city.ru/ufa-noyabrsk.html,Уфа,Ноябрьск,1,58000,not ranking,22,1,21,2900.0,49.53736195556628,0.002445645528137152,98.83567909093955,24.13793103448276,100.0,DIRECT_LOW
https://city2city.ru/novosibirsk-yarovoe.html,Новосибирск,Яровое,10,12500,not ranking,17,2,15,6250.0,49.53611709440339,0.02445645528137152,85.00678106435755,41.379310344827594,100.0,DIRECT_TEST
https://city2city.ru/omsk-krasnoyarsk.html,Омск,Красноярск,12,42500,not ranking,21,2,19,25500.0,49.535971625901716,0.029347746337645825,96.03383414149278,27.58620689655173,100.0,DIRECT_TEST
https://city2city.ru/tomsk-achinsk.html,Томск,Ачинск,6,12500,not ranking,17,2,15,3750.0,49.53269319066399,0.014673873168822913,85.00678106435755,41.379310344827594,100.0,DIRECT_LOW
https://city2city.ru/samara-meleuz.html,Самара,Мелеуз,1,17000,not ranking,18,1,17,850.0,49.53140422532678,0.002445645528137152,87.77736541136085,37.93103448275862,100.0,DIRECT_LOW
https://city2city.ru/petrozavodsk-shuya.html,Петрозаводск,Шуя,1,41500,not ranking,21,2,19,2075.0,49.472917138016925,0.002445645528137152,95.81927913108693,27.58620689655173,100.0,DIRECT_LOW
https://city2city.ru/rostov-balakovo.html,Ростов-на-Дону,Балаково,1,30500,not ranking,20,0,20,1525.0,49.46881216204871,0.002445645528137152,93.04423853755888,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/samara-rossosh.html,Самара,Россошь,1,30000,not ranking,20,0,20,1500.0,49.431576597797545,0.002445645528137152,92.89529628055423,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/tula-boloxovo.html,Тула,Болохово,6,29500,not ranking,20,0,20,8850.0,49.39799509723601,0.014673873168822913,92.74385075961116,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/nizhnij-novgorod-valujki.html,Нижний Новгород,Валуйки,2,29500,not ranking,20,1,19,2950.0,49.394571193496624,0.004891291056274304,92.74385075961116,31.034482758620683,100.0,DIRECT_LOW
https://city2city.ru/samara-sochi.html,Самара,Сочи,17,54000,not ranking,22,0,22,45900.0,49.39007949282653,0.04157597397833158,98.19176678015025,24.13793103448276,100.0,DIRECT_TEST
https://city2city.ru/svo-taxi-boguchar-bryansk.html,Богучар,Брянск,3,21500,not ranking,19,1,18,3225.0,49.37247398792075,0.007336936584411456,89.8934173439131,34.48275862068965,100.0,DIRECT_LOW
